STATE,STATENAME,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERSONS,PERMVIT,PERNOTMVIT,COUNTY,COUNTYNAME,CITY,CITYNAME,DAY,MONTH,MONTHNAME,YEAR,DAY_WEEK,DAY_WEEKNAME,HOUR,MINUTE,NHS,NHSNAME,ROUTE,ROUTENAME,TWAY_ID,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,MILEPT,MILEPTNAME,LATITUDE,LONGITUD,SP_JUR,SP_JURNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,WRK_ZONE,WRK_ZONENAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOURNAME,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,CF1,CF1NAME,FATALS,DRUNK_DR,DATETIME
24,Maryland,240037,1,1,0,0,7,7,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,2,2,February,2019,7,Saturday,4,25,1,This section IS ON the NHS,2,U.S. Highway,US-301,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,81,81,38.90280833,-76.71754444,8,Other,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,3,On Median,3,Dark - Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,6,1,2019-02-02 04:25:00
24,Maryland,240038,1,1,0,1,1,1,1,43,WASHINGTON (43),0,NOT APPLICABLE,13,2,February,2019,4,Wednesday,19,11,0,This section IS NOT on the NHS,4,County Road,CR-179,2,Urban,4,Minor Arterial,2,County Highway Agency,11,11,39.63145833,-77.75169444,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,3,T-Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-02-13 19:11:00
24,Maryland,240039,3,3,0,0,3,3,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,15,2,February,2019,6,Friday,18,20,0,This section IS NOT on the NHS,2,U.S. Highway,US-301,2,Urban,5,Major Collector,1,State Highway Agency,200,200,38.89651389,-76.71856389,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,98,Not Reported,0,None,1,On Roadway,5,Dusk,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,1,2019-02-15 18:20:00
24,Maryland,240040,2,2,0,0,3,3,0,13,CARROLL (13),0,NOT APPLICABLE,15,2,February,2019,6,Friday,14,25,0,This section IS NOT on the NHS,3,State Highway,SR-140,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,142,142,39.60821111,-77.06737222,0,No Special Jurisdiction,52,Guardrail End,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-02-15 14:25:00
24,Maryland,240041,1,1,0,1,1,1,1,13,CARROLL (13),0,NOT APPLICABLE,15,2,February,2019,6,Friday,20,48,0,This section IS NOT on the NHS,3,State Highway,SR-27,2,Urban,4,Minor Arterial,1,State Highway Agency,38,38,39.39814167,-77.13616111,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-02-15 20:48:00
24,Maryland,240042,2,2,0,0,2,2,0,3,ANNE ARUNDEL (3),0,NOT APPLICABLE,16,2,February,2019,7,Saturday,2,0,0,This section IS NOT on the NHS,3,State Highway,SR-32,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,82,82,39.08783889,-76.73748889,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,2,2019-02-16 02:00:00
24,Maryland,240043,2,2,0,1,2,2,1,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,12,2,February,2019,3,Tuesday,23,43,0,This section IS NOT on the NHS,3,State Highway,SR-414,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,45,45,38.832775,-76.940625,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-02-12 23:43:00
24,Maryland,240044,2,1,1,1,1,1,1,5,BALTIMORE (5),0,NOT APPLICABLE,16,2,February,2019,7,Saturday,9,56,1,This section IS ON the NHS,1,Interstate,I-795,2,Urban,1,Interstate,1,State Highway Agency,16,16,39.39065278,-76.76236944,0,No Special Jurisdiction,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,2,On Shoulder,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,23,Indication of a Stalled/Disabled Vehicle,1,0,2019-02-16 09:56:00
24,Maryland,240045,3,3,0,0,6,6,0,37,ST. MARY`S (37),0,NOT APPLICABLE,7,2,February,2019,5,Thursday,22,32,0,This section IS NOT on the NHS,3,State Highway,SR-235,2,Urban,4,Minor Arterial,1,State Highway Agency,58,58,38.19415833,-76.39261944,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,5,"Fog, Smog, Smoke",0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-02-07 22:32:00
24,Maryland,240046,2,2,0,0,3,3,0,3,ANNE ARUNDEL (3),0,NOT APPLICABLE,16,2,February,2019,7,Saturday,11,43,0,This section IS NOT on the NHS,3,State Highway,SR-100,2,Urban,7,Local,1,State Highway Agency,70,70,39.15160833,-76.63751111,0,No Special Jurisdiction,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-02-16 11:43:00
24,Maryland,240047,1,1,0,0,2,2,0,15,CECIL (15),0,NOT APPLICABLE,19,2,February,2019,3,Tuesday,12,0,0,This section IS NOT on the NHS,3,State Highway,SR-316,2,Urban,4,Minor Arterial,1,State Highway Agency,15,15,39.63873611,-75.81341111,0,No Special Jurisdiction,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,2,0,2019-02-19 12:00:00
24,Maryland,240048,1,1,0,1,2,2,1,3,ANNE ARUNDEL (3),0,NOT APPLICABLE,20,2,February,2019,4,Wednesday,18,25,0,This section IS NOT on the NHS,4,County Road,CR-2633,2,Urban,5,Major Collector,2,County Highway Agency,12,12,39.02736667,-76.70852778,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,4,Snow,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,0,2019-02-20 18:25:00
24,Maryland,240049,1,1,0,1,1,1,1,5,BALTIMORE (5),0,NOT APPLICABLE,27,1,January,2019,1,Sunday,13,11,0,This section IS NOT on the NHS,3,State Highway,SR-150,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,93,93,39.34867778,-76.38481667,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,3,T-Intersection,0,None,1,On Roadway,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,31,Related to a Bus Stop,1,0,2019-01-27 13:11:00
24,Maryland,240050,2,2,0,0,3,3,0,5,BALTIMORE (5),0,NOT APPLICABLE,5,2,February,2019,3,Tuesday,16,22,0,This section IS NOT on the NHS,4,County Road,CR-2700,2,Urban,5,Major Collector,2,County Highway Agency,4,4,39.27641944,-76.73917778,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-02-05 16:22:00
24,Maryland,240051,1,1,0,1,1,1,1,5,BALTIMORE (5),0,NOT APPLICABLE,17,1,January,2019,5,Thursday,3,50,0,This section IS NOT on the NHS,4,County Road,CR-2404,2,Urban,7,Local,2,County Highway Agency,2,2,39.31675833,-76.74133611,0,No Special Jurisdiction,15,Non-Motorist on Personal Conveyance,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-01-17 03:50:00
24,Maryland,240052,2,2,0,0,2,2,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,17,2,February,2019,1,Sunday,23,16,0,This section IS NOT on the NHS,4,County Road,CR-114,2,Urban,5,Major Collector,2,County Highway Agency,30,30,38.80439722,-76.98049167,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,8,Driveway Access Related,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-02-17 23:16:00
24,Maryland,240053,1,1,0,0,2,2,0,35,QUEEN ANNE`S (35),0,NOT APPLICABLE,24,2,February,2019,1,Sunday,18,31,0,This section IS NOT on the NHS,3,State Highway,SR-544,2,Urban,7,Local,1,State Highway Agency,6,6,39.20274444,-76.01164167,0,No Special Jurisdiction,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,1,2019-02-24 18:31:00
24,Maryland,240054,3,3,0,0,4,4,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,18,2,February,2019,2,Monday,21,56,0,This section IS NOT on the NHS,3,State Highway,SR-210,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,29,29,38.66543333,-77.01756111,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2,Intersection,2,Four-Way Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-02-18 21:56:00
24,Maryland,240055,2,2,0,0,4,4,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,1,3,March,2019,6,Friday,3,51,1,This section IS ON the NHS,1,Interstate,I-95,2,Urban,1,Interstate,1,State Highway Agency,252,252,39.01830833,-76.92581667,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-03-01 03:51:00
24,Maryland,240056,2,2,0,0,3,3,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,21,2,February,2019,5,Thursday,22,14,0,This section IS NOT on the NHS,4,County Road,CR-4025,2,Urban,7,Local,2,County Highway Agency,4,4,38.82352778,-76.72886667,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,1,2019-02-21 22:14:00
24,Maryland,240057,2,2,0,0,2,2,0,11,CAROLINE (11),0,NOT APPLICABLE,9,2,February,2019,7,Saturday,20,54,0,This section IS NOT on the NHS,3,State Highway,SR-311,1,Rural,4,Minor Arterial,1,State Highway Agency,9,9,39.051925,-75.77980833,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,1,2019-02-09 20:54:00
24,Maryland,240058,2,2,0,0,4,4,0,37,ST. MARY`S (37),0,NOT APPLICABLE,3,3,March,2019,1,Sunday,18,12,0,This section IS NOT on the NHS,3,State Highway,SR-4 PATUXENT BCH RD,2,Urban,7,Local,1,State Highway Agency,72,72,38.30970556,-76.50480556,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-03-03 18:12:00
24,Maryland,240059,1,1,0,0,1,1,0,31,MONTGOMERY (31),0,NOT APPLICABLE,2,3,March,2019,7,Saturday,4,16,0,This section IS NOT on the NHS,4,County Road,CR-4226,2,Urban,4,Minor Arterial,2,County Highway Agency,0,None,39.09652222,-77.20356667,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,3,T-Intersection,0,None,4,On Roadside,3,Dark - Lighted,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,1,2019-03-02 04:16:00
24,Maryland,240060,2,2,0,0,2,2,0,17,CHARLES (17),0,NOT APPLICABLE,23,2,February,2019,7,Saturday,0,41,1,This section IS ON the NHS,2,U.S. Highway,US-301,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,58,58,38.40808889,-76.95378611,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,6,Dark - Unknown Lighting,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,1,2019-02-23 00:41:00
24,Maryland,240061,1,1,0,0,1,1,0,45,WICOMICO (45),0,NOT APPLICABLE,8,2,February,2019,6,Friday,14,19,0,This section IS NOT on the NHS,3,State Highway,SR-346,1,Rural,4,Minor Arterial,1,State Highway Agency,138,138,38.38891389,-75.33615,0,No Special Jurisdiction,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,1,2019-02-08 14:19:00
24,Maryland,240062,1,1,0,0,1,1,0,45,WICOMICO (45),0,NOT APPLICABLE,5,3,March,2019,3,Tuesday,7,10,0,This section IS NOT on the NHS,2,U.S. Highway,US-13BU,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,51,51,38.359925,-75.59723056,0,No Special Jurisdiction,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,10,L-Intersection,0,None,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-03-05 07:10:00
24,Maryland,240063,2,2,0,0,2,2,0,23,GARRETT (23),0,NOT APPLICABLE,20,1,January,2019,1,Sunday,3,6,0,This section IS NOT on the NHS,2,U.S. Highway,US-219,1,Rural,5,Major Collector,1,State Highway Agency,131,131,39.42648333,-79.39101389,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,3,Sleet or Hail,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,1,2019-01-20 03:06:00
24,Maryland,240064,1,1,0,1,1,1,1,510,BALTIMORE (510),50,BALTIMORE,3,1,January,2019,5,Thursday,17,11,0,This section IS NOT on the NHS,6,Local Street - Municipality,W BALTIMORE ST,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,39.28787222,-76.65376944,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,7,"Five Point, or More",0,None,1,On Roadway,5,Dusk,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-01-03 17:11:00
24,Maryland,240065,1,1,0,0,1,1,0,1,ALLEGANY (1),0,NOT APPLICABLE,27,2,February,2019,4,Wednesday,2,20,1,This section IS ON the NHS,1,Interstate,I-68,2,Urban,1,Interstate,1,State Highway Agency,335,335,39.663775,-78.42395,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),18,Date of Crash and Date of EMS Notification were not the same day,1,1,2019-02-27 02:20:00
24,Maryland,240066,1,1,0,1,1,1,1,37,ST. MARY`S (37),0,NOT APPLICABLE,25,2,February,2019,2,Monday,21,45,0,This section IS NOT on the NHS,3,State Highway,SR-235,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,290,290,38.41753889,-76.69260556,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,0,2019-02-25 21:45:00
24,Maryland,240067,2,2,0,0,3,3,0,1,ALLEGANY (1),0,NOT APPLICABLE,11,3,March,2019,2,Monday,16,2,0,This section IS NOT on the NHS,3,State Highway,SR-144,1,Rural,7,Local,1,State Highway Agency,169,169,39.70573889,-78.62241111,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,1,2019-03-11 16:02:00
24,Maryland,240068,4,4,0,0,8,8,0,27,HOWARD (27),0,NOT APPLICABLE,12,3,March,2019,3,Tuesday,1,18,1,This section IS ON the NHS,1,Interstate,I-95,2,Urban,1,Interstate,1,State Highway Agency,64,64,39.176,-76.7935,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-03-12 01:18:00
24,Maryland,240069,3,3,0,0,6,6,0,3,ANNE ARUNDEL (3),0,NOT APPLICABLE,15,3,March,2019,6,Friday,1,26,1,This section IS ON the NHS,1,Interstate,I-195,2,Urban,1,Interstate,1,State Highway Agency,26,26,39.21617222,-76.69841111,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,1,2019-03-15 01:26:00
24,Maryland,240070,2,2,0,0,2,2,0,37,ST. MARY`S (37),0,NOT APPLICABLE,3,3,March,2019,1,Sunday,12,44,0,This section IS NOT on the NHS,4,County Road,CR-272,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,16,16,38.37395833,-76.81051389,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-03-03 12:44:00
24,Maryland,240071,1,1,0,0,1,1,0,39,SOMERSET (39),0,NOT APPLICABLE,12,3,March,2019,3,Tuesday,2,7,1,This section IS ON the NHS,2,U.S. Highway,US-13,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,126,126,38.19025556,-75.69438056,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,3,On Median,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,0,2019-03-12 02:07:00
24,Maryland,240072,1,1,0,1,1,1,1,13,CARROLL (13),0,NOT APPLICABLE,15,2,February,2019,6,Friday,3,36,0,This section IS NOT on the NHS,4,County Road,CR-156,2,Urban,4,Minor Arterial,2,County Highway Agency,27,27,39.63399167,-76.86981389,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-02-15 03:36:00
